game_id,season,home_team,away_team,first_td_team,winner,first_td_team_won,favored_team,favored_team_prob,home_moneyline,away_moneyline,home_prob,away_prob,spread_line,opening_possession_team,home_got_ball_first,away_got_ball_first,home_scored_first_td,away_scored_first_td,is_pickem,spread_abs,favorite_won,opening_possession_scored_first,opening_possession_won
2020_10_DEN_LV,2020,LV,DEN,LV,LV,1,LV,0.6527777777777778,-188.0,168.0,0.6527777777777778,0.373134328358209,3.5,DEN,0,1,1,0,0,3.5,1,0,0
2020_10_HOU_CLE,2020,CLE,HOU,CLE,CLE,1,CLE,0.6845425867507886,-217.0,192.0,0.6845425867507886,0.3424657534246575,4.5,CLE,1,0,1,0,0,4.5,1,1,1
2020_10_IND_TEN,2020,TEN,IND,TEN,IND,0,IND,0.5348837209302325,105.0,-115.0,0.4878048780487805,0.5348837209302325,-1.0,TEN,1,0,1,0,1,1.0,1,1,0
2020_10_JAX_GB,2020,GB,JAX,GB,GB,1,GB,0.8992950654582075,-893.0,653.0,0.8992950654582075,0.1328021248339973,13.5,GB,1,0,1,0,0,13.5,1,1,1
2020_10_LAC_MIA,2020,MIA,LAC,MIA,MIA,1,MIA,0.5348837209302325,-115.0,104.0,0.5348837209302325,0.4901960784313725,1.0,LAC,0,1,1,0,1,1.0,1,0,0
2020_10_MIN_CHI,2020,CHI,MIN,MIN,MIN,1,MIN,0.6296296296296297,152.0,-170.0,0.3968253968253968,0.6296296296296297,-3.5,MIN,0,1,0,1,0,3.5,1,1,1
2020_10_PHI_NYG,2020,NYG,PHI,NYG,NYG,1,PHI,0.6865203761755486,194.0,-219.0,0.3401360544217687,0.6865203761755486,-4.5,NYG,1,0,1,0,0,4.5,0,1,1
2020_10_SEA_LA,2020,LA,SEA,SEA,LA,0,LA,0.5934959349593496,-146.0,132.0,0.5934959349593496,0.4310344827586206,3.0,LA,1,0,0,1,0,3.0,1,0,1
2020_10_SF_NO,2020,NO,SF,SF,NO,0,NO,0.7946611909650924,-387.0,323.0,0.7946611909650924,0.2364066193853428,9.5,SF,0,1,0,1,0,9.5,1,1,0
2020_10_TB_CAR,2020,CAR,TB,CAR,TB,0,TB,0.7214484679665738,226.0,-259.0,0.3067484662576687,0.7214484679665738,-6.0,CAR,1,0,1,0,0,6.0,1,1,0
2020_10_WAS_DET,2020,DET,WAS,DET,DET,1,DET,0.576271186440678,-136.0,123.0,0.576271186440678,0.4484304932735426,2.5,WAS,0,1,1,0,0,2.5,1,0,0
2020_11_ARI_SEA,2020,SEA,ARI,SEA,SEA,1,SEA,0.6212121212121212,-164.0,147.0,0.6212121212121212,0.4048582995951417,3.0,SEA,1,0,1,0,0,3.0,1,1,1
2020_11_ATL_NO,2020,NO,ATL,NO,NO,1,NO,0.6441281138790036,-181.0,162.0,0.6441281138790036,0.3816793893129771,3.5,ATL,0,1,1,0,0,3.5,1,0,0
2020_11_CIN_WAS,2020,WAS,CIN,WAS,WAS,1,WAS,0.5475113122171946,-121.0,110.0,0.5475113122171946,0.4761904761904761,2.0,WAS,1,0,1,0,1,2.0,1,1,1
2020_11_DAL_MIN,2020,MIN,DAL,DAL,DAL,1,MIN,0.7524752475247525,-304.0,261.0,0.7524752475247525,0.2770083102493075,7.0,DAL,0,1,0,1,0,7.0,0,1,1
2020_11_DET_CAR,2020,CAR,DET,CAR,CAR,1,DET,0.6282527881040892,152.0,-169.0,0.3968253968253968,0.6282527881040892,-3.0,CAR,1,0,1,0,0,3.0,0,1,1
2020_11_GB_IND,2020,IND,GB,GB,IND,0,IND,0.5454545454545454,-120.0,109.0,0.5454545454545454,0.4784688995215311,1.5,GB,0,1,0,1,1,1.5,1,1,0
2020_11_KC_LV,2020,LV,KC,LV,KC,0,KC,0.7782705099778271,296.0,-351.0,0.2525252525252525,0.7782705099778271,-7.5,LV,1,0,1,0,0,7.5,1,1,0
2020_11_LA_TB,2020,TB,LA,LA,LA,1,TB,0.6610169491525424,-195.0,173.0,0.6610169491525424,0.3663003663003663,4.0,TB,1,0,0,1,0,4.0,0,0,0
2020_11_MIA_DEN,2020,DEN,MIA,MIA,DEN,0,MIA,0.6621621621621622,174.0,-196.0,0.364963503649635,0.6621621621621622,-4.0,MIA,0,1,0,1,0,4.0,0,1,0
2020_11_NE_HOU,2020,HOU,NE,NE,HOU,0,NE,0.5951417004048583,132.0,-147.0,0.4310344827586206,0.5951417004048583,-2.5,HOU,1,0,0,1,0,2.5,0,0,1
2020_11_NYJ_LAC,2020,LAC,NYJ,NYJ,LAC,0,LAC,0.8095238095238095,-425.0,351.0,0.8095238095238095,0.2217294900221729,10.0,LAC,1,0,0,1,0,10.0,1,0,1
2020_11_PHI_CLE,2020,CLE,PHI,CLE,CLE,1,CLE,0.574468085106383,-135.0,122.0,0.574468085106383,0.4504504504504504,2.5,CLE,1,0,1,0,0,2.5,1,1,1
2020_11_PIT_JAX,2020,JAX,PIT,PIT,PIT,1,PIT,0.8260869565217391,386.0,-475.0,0.205761316872428,0.8260869565217391,-11.0,JAX,1,0,0,1,0,11.0,1,0,0
2020_11_TEN_BAL,2020,BAL,TEN,TEN,TEN,1,BAL,0.71671388101983,-253.0,221.0,0.71671388101983,0.3115264797507788,6.0,BAL,1,0,0,1,0,6.0,0,0,0
2020_12_ARI_NE,2020,NE,ARI,ARI,NE,0,ARI,0.5348837209302325,104.0,-115.0,0.4901960784313725,0.5348837209302325,-1.0,NE,1,0,0,1,1,1.0,0,0,1
2020_12_BAL_PIT,2020,PIT,BAL,PIT,PIT,1,PIT,0.8381877022653722,-518.0,416.0,0.8381877022653722,0.1937984496124031,10.5,BAL,0,1,1,0,0,10.5,1,0,0
2020_12_CAR_MIN,2020,MIN,CAR,MIN,MIN,1,MIN,0.5918367346938775,-145.0,131.0,0.5918367346938775,0.4329004329004329,3.0,CAR,0,1,1,0,0,3.0,1,0,0
2020_12_CHI_GB,2020,GB,CHI,GB,GB,1,GB,0.7757847533632287,-346.0,293.0,0.7757847533632287,0.2544529262086514,7.5,GB,1,0,1,0,0,7.5,1,1,1
2020_12_CLE_JAX,2020,JAX,CLE,CLE,CLE,1,CLE,0.7695852534562212,284.0,-334.0,0.2604166666666667,0.7695852534562212,-7.5,JAX,1,0,0,1,0,7.5,1,0,0
2020_12_HOU_DET,2020,DET,HOU,DET,HOU,0,HOU,0.6078431372549019,139.0,-155.0,0.4184100418410041,0.6078431372549019,-3.0,HOU,0,1,1,0,0,3.0,1,0,1
2020_12_KC_TB,2020,TB,KC,KC,KC,1,KC,0.6240601503759399,149.0,-166.0,0.4016064257028112,0.6240601503759399,-3.5,KC,0,1,0,1,0,3.5,1,1,1
2020_12_LAC_BUF,2020,BUF,LAC,BUF,BUF,1,BUF,0.6815286624203821,-214.0,189.0,0.6815286624203821,0.3460207612456747,4.5,LAC,0,1,1,0,0,4.5,1,0,0
2020_12_LV_ATL,2020,ATL,LV,ATL,ATL,1,LV,0.647887323943662,164.0,-184.0,0.3787878787878788,0.647887323943662,-3.5,ATL,1,0,1,0,0,3.5,0,1,1
2020_12_MIA_NYJ,2020,NYJ,MIA,MIA,MIA,1,MIA,0.7777777777777778,296.0,-350.0,0.2525252525252525,0.7777777777777778,-7.5,NYJ,1,0,0,1,0,7.5,1,0,0
2020_12_NO_DEN,2020,DEN,NO,NO,NO,1,NO,0.9310344827586208,906.0,-1350.0,0.099403578528827,0.9310344827586208,-17.0,DEN,1,0,0,1,0,17.0,1,0,0
2020_12_NYG_CIN,2020,CIN,NYG,NYG,NYG,1,NYG,0.7222222222222222,227.0,-260.0,0.3058103975535168,0.7222222222222222,-6.5,NYG,0,1,0,1,0,6.5,1,1,1
2020_12_SEA_PHI,2020,PHI,SEA,SEA,SEA,1,SEA,0.732620320855615,237.0,-274.0,0.2967359050445103,0.732620320855615,-6.5,PHI,1,0,0,1,0,6.5,1,0,0
2020_12_SF_LA,2020,LA,SF,SF,SF,1,LA,0.6825396825396826,-215.0,190.0,0.6825396825396826,0.3448275862068966,5.0,SF,0,1,0,1,0,5.0,0,1,1
2020_12_TEN_IND,2020,IND,TEN,TEN,TEN,1,IND,0.5951417004048583,-147.0,133.0,0.5951417004048583,0.4291845493562232,3.0,TEN,0,1,0,1,0,3.0,0,1,1
2020_12_WAS_DAL,2020,DAL,WAS,WAS,WAS,1,DAL,0.574468085106383,-135.0,122.0,0.574468085106383,0.4504504504504504,2.5,WAS,0,1,0,1,0,2.5,0,1,1
2020_13_BUF_SF,2020,SF,BUF,SF,BUF,0,SF,0.5495495495495496,-122.0,110.0,0.5495495495495496,0.4761904761904761,1.5,BUF,0,1,1,0,1,1.5,0,0,1
2020_13_CIN_MIA,2020,MIA,CIN,CIN,MIA,0,MIA,0.8307952622673435,-491.0,397.0,0.8307952622673435,0.2012072434607646,10.5,CIN,0,1,0,1,0,10.5,1,1,0
2020_13_CLE_TEN,2020,TEN,CLE,CLE,CLE,1,TEN,0.6666666666666666,-200.0,178.0,0.6666666666666666,0.3597122302158273,4.0,CLE,0,1,0,1,0,4.0,0,1,1
2020_13_DAL_BAL,2020,BAL,DAL,BAL,BAL,1,BAL,0.7959183673469388,-390.0,326.0,0.7959183673469388,0.2347417840375587,8.5,DAL,0,1,1,0,0,8.5,1,0,0
2020_13_DEN_KC,2020,KC,DEN,DEN,KC,0,KC,0.868421052631579,-660.0,510.0,0.868421052631579,0.1639344262295081,13.0,DEN,0,1,0,1,0,13.0,1,1,0
2020_13_DET_CHI,2020,CHI,DET,CHI,DET,0,CHI,0.6168582375478927,-161.0,145.0,0.6168582375478927,0.4081632653061224,3.0,CHI,1,0,1,0,0,3.0,0,1,0
2020_13_IND_HOU,2020,HOU,IND,IND,IND,1,IND,0.6376811594202898,157.0,-176.0,0.3891050583657587,0.6376811594202898,-3.5,HOU,1,0,0,1,0,3.5,1,0,0
2020_13_JAX_MIN,2020,MIN,JAX,JAX,MIN,0,MIN,0.8165137614678899,-445.0,365.0,0.8165137614678899,0.2150537634408602,10.5,JAX,0,1,0,1,0,10.5,1,1,0
2020_13_LA_ARI,2020,ARI,LA,ARI,LA,0,LA,0.5901639344262295,130.0,-144.0,0.4347826086956521,0.5901639344262295,-2.5,ARI,1,0,1,0,0,2.5,1,1,0
2020_13_LV_NYJ,2020,NYJ,LV,NYJ,LV,0,LV,0.77728285077951,295.0,-349.0,0.2531645569620253,0.77728285077951,-7.5,NYJ,1,0,1,0,0,7.5,1,1,0
2020_13_NE_LAC,2020,LAC,NE,NE,NE,1,LAC,0.5633187772925764,-129.0,117.0,0.5633187772925764,0.4608294930875576,2.5,NE,0,1,0,1,0,2.5,0,1,1
2020_13_NO_ATL,2020,ATL,NO,NO,NO,1,NO,0.5850622406639004,127.0,-141.0,0.4405286343612334,0.5850622406639004,-2.5,ATL,1,0,0,1,0,2.5,1,0,0
2020_13_NYG_SEA,2020,SEA,NYG,NYG,NYG,1,SEA,0.8371335504885994,-514.0,413.0,0.8371335504885994,0.1949317738791423,11.0,SEA,1,0,0,1,0,11.0,0,0,0
2020_13_PHI_GB,2020,GB,PHI,GB,GB,1,GB,0.7971602434077079,-393.0,328.0,0.7971602434077079,0.2336448598130841,8.0,PHI,0,1,1,0,0,8.0,1,0,0
2020_13_WAS_PIT,2020,PIT,WAS,PIT,WAS,0,PIT,0.726027397260274,-265.0,231.0,0.726027397260274,0.3021148036253776,5.5,PIT,1,0,1,0,0,5.5,0,1,0
2020_14_ARI_NYG,2020,NYG,ARI,ARI,ARI,1,ARI,0.6062992125984252,139.0,-154.0,0.4184100418410041,0.6062992125984252,-3.0,NYG,1,0,0,1,0,3.0,1,0,0
2020_14_ATL_LAC,2020,LAC,ATL,LAC,LAC,1,LAC,0.5412844036697247,-118.0,107.0,0.5412844036697247,0.4830917874396135,1.0,ATL,0,1,1,0,1,1.0,1,0,0
2020_14_BAL_CLE,2020,CLE,BAL,CLE,BAL,0,BAL,0.635036496350365,156.0,-174.0,0.390625,0.635036496350365,-3.0,CLE,1,0,1,0,0,3.0,1,1,0
2020_14_DAL_CIN,2020,CIN,DAL,DAL,DAL,1,DAL,0.6212121212121212,148.0,-164.0,0.4032258064516129,0.6212121212121212,-3.0,CIN,1,0,0,1,0,3.0,1,0,0
2020_14_DEN_CAR,2020,CAR,DEN,DEN,DEN,1,CAR,0.6655518394648829,-199.0,177.0,0.6655518394648829,0.3610108303249097,4.0,DEN,0,1,0,1,0,4.0,0,1,1
2020_14_GB_DET,2020,DET,GB,DET,GB,0,GB,0.7752808988764045,292.0,-345.0,0.2551020408163265,0.7752808988764045,-9.5,DET,1,0,1,0,0,9.5,1,1,0
2020_14_HOU_CHI,2020,CHI,HOU,CHI,CHI,1,HOU,0.5327102803738317,104.0,-114.0,0.4901960784313725,0.5327102803738317,-1.0,HOU,0,1,1,0,1,1.0,0,0,0
2020_14_IND_LV,2020,LV,IND,IND,IND,1,IND,0.5652173913043478,118.0,-130.0,0.4587155963302752,0.5652173913043478,-2.5,IND,0,1,0,1,1,2.5,1,1,1
2020_14_KC_MIA,2020,MIA,KC,MIA,KC,0,KC,0.7674418604651163,281.0,-330.0,0.2624671916010498,0.7674418604651163,-7.5,MIA,1,0,1,0,0,7.5,1,1,0
2020_14_MIN_TB,2020,TB,MIN,MIN,TB,0,TB,0.7601918465227818,-317.0,271.0,0.7601918465227818,0.2695417789757412,7.0,MIN,0,1,0,1,0,7.0,1,1,0
2020_14_NE_LA,2020,LA,NE,LA,LA,1,LA,0.6951219512195121,-228.0,201.0,0.6951219512195121,0.3322259136212624,5.0,LA,1,0,1,0,0,5.0,1,1,1
2020_14_NO_PHI,2020,PHI,NO,PHI,PHI,1,NO,0.7701149425287356,284.0,-335.0,0.2604166666666667,0.7701149425287356,-7.5,NO,0,1,1,0,0,7.5,0,0,0
2020_14_NYJ_SEA,2020,SEA,NYJ,SEA,SEA,1,SEA,0.911660777385159,-1032.0,734.0,0.911660777385159,0.1199040767386091,16.5,NYJ,0,1,1,0,0,16.5,1,0,0
2020_14_PIT_BUF,2020,BUF,PIT,PIT,BUF,0,BUF,0.5535714285714286,-124.0,112.0,0.5535714285714286,0.4716981132075472,2.0,PIT,0,1,0,1,0,2.0,1,1,0
2020_14_TEN_JAX,2020,JAX,TEN,TEN,TEN,1,TEN,0.7844827586206896,307.0,-364.0,0.2457002457002457,0.7844827586206896,-7.5,JAX,1,0,0,1,0,7.5,1,0,0
2020_14_WAS_SF,2020,SF,WAS,SF,WAS,0,SF,0.5983935742971888,-149.0,134.0,0.5983935742971888,0.4273504273504273,3.0,SF,1,0,1,0,0,3.0,0,1,0
2020_15_BUF_DEN,2020,DEN,BUF,BUF,BUF,1,BUF,0.7076023391812866,212.0,-242.0,0.3205128205128205,0.7076023391812866,-5.5,DEN,1,0,0,1,0,5.5,1,0,0
2020_15_CAR_GB,2020,GB,CAR,GB,GB,1,GB,0.8073217726396917,-419.0,346.0,0.8073217726396917,0.2242152466367713,9.5,CAR,0,1,1,0,0,9.5,1,0,0
2020_15_CHI_MIN,2020,MIN,CHI,CHI,CHI,1,MIN,0.6031746031746031,-152.0,137.0,0.6031746031746031,0.4219409282700422,2.5,CHI,0,1,0,1,0,2.5,0,1,1
2020_15_CLE_NYG,2020,NYG,CLE,CLE,CLE,1,CLE,0.7304582210242587,235.0,-271.0,0.2985074626865671,0.7304582210242587,-6.0,NYG,1,0,0,1,0,6.0,1,0,0
2020_15_DET_TEN,2020,TEN,DET,TEN,TEN,1,TEN,0.7955010224948875,-389.0,325.0,0.7955010224948875,0.2352941176470588,9.5,TEN,1,0,1,0,0,9.5,1,1,1
2020_15_HOU_IND,2020,IND,HOU,IND,IND,1,IND,0.7872340425531915,-370.0,311.0,0.7872340425531915,0.24330900243309,7.5,HOU,0,1,1,0,0,7.5,1,0,0
2020_15_JAX_BAL,2020,BAL,JAX,BAL,BAL,1,BAL,0.8817966903073287,-746.0,564.0,0.8817966903073287,0.1506024096385542,13.0,BAL,1,0,1,0,0,13.0,1,1,1
2020_15_KC_NO,2020,NO,KC,KC,KC,1,KC,0.5780590717299579,124.0,-137.0,0.4464285714285714,0.5780590717299579,-2.5,KC,0,1,0,1,0,2.5,1,1,1
2020_15_LAC_LV,2020,LV,LAC,LAC,LAC,1,LV,0.635036496350365,-174.0,156.0,0.635036496350365,0.390625,3.5,LV,1,0,0,1,0,3.5,0,0,0
2020_15_NE_MIA,2020,MIA,NE,MIA,MIA,1,NE,0.5454545454545454,109.0,-120.0,0.4784688995215311,0.5454545454545454,-1.5,NE,0,1,1,0,1,1.5,0,0,0
2020_15_NYJ_LA,2020,LA,NYJ,NYJ,NYJ,1,LA,0.9412110523221634,-1601.0,957.0,0.9412110523221634,0.0946073793755913,17.5,LA,1,0,0,1,0,17.5,0,0,0
2020_15_PHI_ARI,2020,ARI,PHI,ARI,ARI,1,ARI,0.7214484679665738,-259.0,226.0,0.7214484679665738,0.3067484662576687,6.5,ARI,1,0,1,0,0,6.5,1,1,1
2020_15_PIT_CIN,2020,CIN,PIT,CIN,CIN,1,PIT,0.9040307101727448,682.0,-942.0,0.1278772378516624,0.9040307101727448,-14.5,PIT,0,1,1,0,0,14.5,0,0,0
2020_15_SEA_WAS,2020,WAS,SEA,SEA,SEA,1,SEA,0.7150997150997151,219.0,-251.0,0.3134796238244514,0.7150997150997151,-6.0,WAS,1,0,0,1,0,6.0,1,0,0
2020_15_SF_DAL,2020,DAL,SF,DAL,DAL,1,SF,0.6688741721854304,180.0,-202.0,0.3571428571428571,0.6688741721854304,-4.0,SF,0,1,1,0,0,4.0,0,0,0
2020_15_TB_ATL,2020,ATL,TB,ATL,TB,0,TB,0.7206703910614525,225.0,-258.0,0.3076923076923077,0.7206703910614525,-6.0,ATL,1,0,1,0,0,6.0,1,1,0
2020_16_ATL_KC,2020,KC,ATL,ATL,KC,0,KC,0.8355263157894737,-508.0,409.0,0.8355263157894737,0.1964636542239685,11.0,ATL,0,1,0,1,0,11.0,1,1,0
2020_16_BUF_NE,2020,NE,BUF,BUF,BUF,1,BUF,0.7578692493946732,268.0,-313.0,0.2717391304347826,0.7578692493946732,-7.0,NE,1,0,0,1,0,7.0,1,0,0
2020_16_CAR_WAS,2020,WAS,CAR,CAR,CAR,1,CAR,0.5283018867924528,102.0,-112.0,0.495049504950495,0.5283018867924528,-1.0,WAS,1,0,0,1,1,1.0,1,0,0
2020_16_CHI_JAX,2020,JAX,CHI,CHI,CHI,1,CHI,0.8188405797101449,370.0,-452.0,0.2127659574468085,0.8188405797101449,-9.5,JAX,1,0,0,1,0,9.5,1,0,0
2020_16_CIN_HOU,2020,HOU,CIN,CIN,CIN,1,HOU,0.7641509433962265,-324.0,276.0,0.7641509433962265,0.2659574468085106,7.5,HOU,1,0,0,1,0,7.5,0,0,0
2020_16_CLE_NYJ,2020,NYJ,CLE,NYJ,NYJ,1,CLE,0.7518610421836228,260.0,-303.0,0.2777777777777778,0.7518610421836228,-6.5,CLE,0,1,1,0,0,6.5,0,0,0
2020_16_DEN_LAC,2020,LAC,DEN,LAC,LAC,1,LAC,0.5555555555555556,-125.0,113.0,0.5555555555555556,0.4694835680751174,2.5,LAC,1,0,1,0,0,2.5,1,1,1
2020_16_IND_PIT,2020,PIT,IND,IND,PIT,0,IND,0.5145631067961165,-104.0,-106.0,0.5098039215686274,0.5145631067961165,-1.0,PIT,1,0,0,1,1,1.0,0,0,1
2020_16_LA_SEA,2020,SEA,LA,SEA,SEA,1,SEA,0.5594713656387665,-127.0,115.0,0.5594713656387665,0.4651162790697674,1.5,LA,0,1,1,0,0,1.5,1,0,0
2020_16_MIA_LV,2020,LV,MIA,LV,MIA,0,MIA,0.5555555555555556,113.0,-125.0,0.4694835680751174,0.5555555555555556,-2.0,LV,1,0,1,0,1,2.0,1,1,0
2020_16_MIN_NO,2020,NO,MIN,NO,NO,1,NO,0.7512437810945274,-302.0,260.0,0.7512437810945274,0.2777777777777778,6.5,NO,1,0,1,0,0,6.5,1,1,1
2020_16_NYG_BAL,2020,BAL,NYG,BAL,BAL,1,BAL,0.8076923076923077,-420.0,348.0,0.8076923076923077,0.2232142857142857,10.0,BAL,1,0,1,0,0,10.0,1,1,1
2020_16_PHI_DAL,2020,DAL,PHI,PHI,DAL,0,PHI,0.6240601503759399,149.0,-166.0,0.4016064257028112,0.6240601503759399,-3.0,PHI,0,1,0,1,0,3.0,0,1,0
2020_16_SF_ARI,2020,ARI,SF,SF,SF,1,ARI,0.7368421052631579,-280.0,242.0,0.7368421052631579,0.2923976608187134,6.0,ARI,1,0,0,1,0,6.0,0,0,0
2020_16_TB_DET,2020,DET,TB,TB,TB,1,TB,0.8552821997105644,455.0,-591.0,0.1801801801801801,0.8552821997105644,-12.0,TB,0,1,0,1,0,12.0,1,1,1
2020_16_TEN_GB,2020,GB,TEN,GB,GB,1,GB,0.6389891696750902,-177.0,159.0,0.6389891696750902,0.3861003861003861,3.0,GB,1,0,1,0,0,3.0,1,1,1
2020_17_ARI_LA,2020,LA,ARI,ARI,LA,0,LA,0.5555555555555556,-125.0,113.0,0.5555555555555556,0.4694835680751174,1.0,ARI,0,1,0,1,0,1.0,1,1,0
2020_17_ATL_TB,2020,TB,ATL,TB,TB,1,TB,0.7635933806146572,-323.0,276.0,0.7635933806146572,0.2659574468085106,7.5,TB,1,0,1,0,0,7.5,1,1,1
2020_17_BAL_CIN,2020,CIN,BAL,BAL,BAL,1,BAL,0.8887652947719689,597.0,-799.0,0.1434720229555236,0.8887652947719689,-13.5,BAL,0,1,0,1,0,13.5,1,1,1
2020_17_DAL_NYG,2020,NYG,DAL,NYG,NYG,1,DAL,0.5475113122171946,109.0,-121.0,0.4784688995215311,0.5475113122171946,-1.5,NYG,1,0,1,0,1,1.5,0,1,1
2020_17_GB_CHI,2020,CHI,GB,CHI,GB,0,GB,0.6742671009771987,184.0,-207.0,0.352112676056338,0.6742671009771987,-4.5,CHI,1,0,1,0,0,4.5,1,1,0
2020_17_JAX_IND,2020,IND,JAX,IND,IND,1,IND,0.9310344827586208,-1350.0,906.0,0.9310344827586208,0.099403578528827,15.5,JAX,0,1,1,0,0,15.5,1,0,0
2020_17_LAC_KC,2020,KC,LAC,KC,LAC,0,LAC,0.7382198952879581,244.0,-282.0,0.2906976744186046,0.7382198952879581,-7.0,KC,1,0,1,0,0,7.0,1,1,0
2020_17_LV_DEN,2020,DEN,LV,DEN,LV,0,LV,0.5901639344262295,130.0,-144.0,0.4347826086956521,0.5901639344262295,-2.5,LV,0,1,1,0,0,2.5,1,0,1
2020_17_MIA_BUF,2020,BUF,MIA,BUF,BUF,1,MIA,0.6047430830039525,138.0,-153.0,0.4201680672268907,0.6047430830039525,-3.5,BUF,1,0,1,0,0,3.5,0,1,1
2020_17_MIN_DET,2020,DET,MIN,DET,MIN,0,MIN,0.6168582375478927,145.0,-161.0,0.4081632653061224,0.6168582375478927,-3.0,MIN,0,1,1,0,0,3.0,1,0,1
2020_17_NO_CAR,2020,CAR,NO,NO,NO,1,NO,0.7142857142857143,219.0,-250.0,0.3134796238244514,0.7142857142857143,-6.0,CAR,1,0,0,1,0,6.0,1,0,0
2020_17_NYJ_NE,2020,NE,NYJ,NE,NE,1,NE,0.6168582375478927,-161.0,145.0,0.6168582375478927,0.4081632653061224,3.0,NE,1,0,1,0,0,3.0,1,1,1
2020_17_PIT_CLE,2020,CLE,PIT,CLE,CLE,1,CLE,0.8214285714285714,-460.0,376.0,0.8214285714285714,0.2100840336134453,10.5,PIT,0,1,1,0,0,10.5,1,0,0
2020_17_SEA_SF,2020,SF,SEA,SF,SEA,0,SEA,0.7560975609756098,266.0,-310.0,0.273224043715847,0.7560975609756098,-7.0,SEA,0,1,1,0,0,7.0,1,0,1
2020_17_TEN_HOU,2020,HOU,TEN,TEN,TEN,1,TEN,0.7506234413965087,259.0,-301.0,0.2785515320334262,0.7506234413965087,-7.0,HOU,1,0,0,1,0,7.0,1,0,0
2020_17_WAS_PHI,2020,PHI,WAS,WAS,WAS,1,WAS,0.7389033942558747,245.0,-283.0,0.2898550724637681,0.7389033942558747,-6.5,PHI,1,0,0,1,0,6.5,1,0,0
2021_01_ARI_TEN,2021,TEN,ARI,ARI,ARI,1,TEN,0.5934959349593496,-146.0,131.0,0.5934959349593496,0.4329004329004329,2.5,TEN,1,0,0,1,0,2.5,0,0,0
2021_01_BAL_LV,2021,LV,BAL,BAL,LV,0,BAL,0.6254681647940075,149.0,-167.0,0.4016064257028112,0.6254681647940075,-3.0,LV,1,0,0,1,0,3.0,0,0,1
2021_01_CHI_LA,2021,LA,CHI,LA,LA,1,LA,0.7946611909650924,-387.0,324.0,0.7946611909650924,0.2358490566037736,9.5,CHI,0,1,1,0,0,9.5,1,0,0
2021_01_CLE_KC,2021,KC,CLE,CLE,KC,0,KC,0.7067448680351907,-241.0,211.0,0.7067448680351907,0.3215434083601286,5.5,CLE,0,1,0,1,0,5.5,1,1,0
2021_01_DAL_TB,2021,TB,DAL,TB,TB,1,TB,0.8095238095238095,-425.0,351.0,0.8095238095238095,0.2217294900221729,10.0,TB,1,0,1,0,0,10.0,1,1,1
2021_01_DEN_NYG,2021,NYG,DEN,NYG,DEN,0,DEN,0.5815899581589958,125.0,-139.0,0.4444444444444444,0.5815899581589958,-3.0,NYG,1,0,1,0,0,3.0,1,1,0
2021_01_GB_NO,2021,NO,GB,NO,NO,1,GB,0.6441281138790036,162.0,-181.0,0.3816793893129771,0.6441281138790036,-4.0,NO,1,0,1,0,0,4.0,0,1,1
2021_01_JAX_HOU,2021,HOU,JAX,HOU,HOU,1,JAX,0.6323529411764706,154.0,-172.0,0.3937007874015748,0.6323529411764706,-3.5,HOU,1,0,1,0,0,3.5,0,1,1
2021_01_LAC_WAS,2021,WAS,LAC,LAC,LAC,1,WAS,0.5633187772925764,-129.0,117.0,0.5633187772925764,0.4608294930875576,2.5,LAC,0,1,0,1,0,2.5,0,1,1
2021_01_MIA_NE,2021,NE,MIA,MIA,MIA,1,NE,0.6336996336996337,-173.0,155.0,0.6336996336996337,0.392156862745098,3.5,NE,1,0,0,1,0,3.5,0,0,0
2021_01_MIN_CIN,2021,CIN,MIN,MIN,CIN,0,MIN,0.574468085106383,122.0,-135.0,0.4504504504504504,0.574468085106383,-3.0,MIN,0,1,0,1,1,3.0,0,1,0
2021_01_NYJ_CAR,2021,CAR,NYJ,CAR,CAR,1,CAR,0.647887323943662,-184.0,164.0,0.647887323943662,0.3787878787878788,3.5,NYJ,0,1,1,0,0,3.5,1,0,0
2021_01_PHI_ATL,2021,ATL,PHI,PHI,PHI,1,ATL,0.6428571428571429,-180.0,161.0,0.6428571428571429,0.3831417624521073,3.5,ATL,1,0,0,1,0,3.5,0,0,0
2021_01_PIT_BUF,2021,BUF,PIT,BUF,PIT,0,BUF,0.7275204359673024,-267.0,232.0,0.7275204359673024,0.3012048192771084,6.5,BUF,1,0,1,0,0,6.5,0,1,0
2021_01_SEA_IND,2021,IND,SEA,SEA,SEA,1,SEA,0.5934959349593496,132.0,-146.0,0.4310344827586206,0.5934959349593496,-3.0,IND,1,0,0,1,0,3.0,1,0,0
2021_01_SF_DET,2021,DET,SF,SF,SF,1,SF,0.8058252427184466,344.0,-415.0,0.2252252252252252,0.8058252427184466,-9.5,DET,1,0,0,1,0,9.5,1,0,0
2021_02_ATL_TB,2021,TB,ATL,TB,TB,1,TB,0.8853211009174312,-772.0,582.0,0.8853211009174312,0.1466275659824047,13.5,TB,1,0,1,0,0,13.5,1,1,1
2021_02_BUF_MIA,2021,MIA,BUF,BUF,BUF,1,BUF,0.6415770609318996,160.0,-179.0,0.3846153846153846,0.6415770609318996,-3.5,MIA,1,0,0,1,0,3.5,1,0,0
